datasource_and_rights	type	modified	language	rights	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	ownerinstitutioncode	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	occurrenceremarks	recordnumber	recordedby	individualid	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	othercatalognumbers	previousidentifications	associatedmedia	associatedreferences	associatedoccurrences	associatedsequences	associatedtaxa	eventid	samplingprotocol	samplingeffort	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	fieldnumber	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	verbatimelevation	minimumelevationinmeters	maximumelevationinmeters	verbatimdepth	minimumdepthinmeters	maximumdepthinmeters	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	pointradiusspatialfit	footprintwkt	footprintsrs	footprintspatialfit	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	identificationqualifier	typestatus	taxonid	scientificnameid	acceptednameusageid	parentnameusageid	originalnameusageid	nameaccordingtoid	namepublishedinid	taxonconceptid	scientificname	acceptednameusage	parentnameusage	originalnameusage	nameaccordingto	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	nomenclaturalstatus	taxonremarks
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 2 X 2"" }"	urn:catalog:LACM:Birds:107588	107588	TRAP IN BELL'S VIREO RECOVERY PROGRAM		GRIFFITH WILDLIFE BIOLOGY			male				native	present	skeleton												1991-04-10		100	100	1991	4	10	10 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""L+R TESTES = 2 X 2"", ""measurements"":""C:15.3; W:103; T:22.9; TAIL:71"", ""weight"":""37.3"" }"	urn:catalog:LACM:Birds:107788	107788	WEIGHT=FROZEN 2 YR		GRIFFITH WILDLIFE BIOLOGY			male				native	present	skeleton												1991-04-07		97	97	1991	4	7	07 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""L+R TESTES = 1 X 1"", ""measurements"":""C:15; W:99; T:23.9; TAIL:66"", ""weight"":""32.4"" }"	urn:catalog:LACM:Birds:107789	107789	WEIGHT=FROZEN 2.5 YR; SOME BROWN ON UNDERWING COVERTS		GRIFFITH WILDLIFE BIOLOGY			male				native	present	skeleton												1991-04-07		97	97	1991	4	7	07 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""LT= 3.0 X 2.5; RT= 2 X 2"", ""measurements"":""C:16.1; W:104; T:24; TAIL:69"" }"	urn:catalog:LACM:Birds:107792	107792	SOME FAT		GRIFFITH WILDLIFE BIOLOGY			male				native	present	flat skin with complete skeleton												1991-05-03		123	123	1991	5	3	03 MAY 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""LT= 4.5 X 3; RT= 3 X 3"" }"	urn:catalog:LACM:Birds:107793	107793			GRIFFITH WILDLIFE BIOLOGY			male				native	present	skin, skull												1991-05-03		123	123	1991	5	3	03 MAY 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""LT= 5 X 3; RT= 4 X 3"" }"	urn:catalog:LACM:Birds:107795	107795			GRIFFITH WILDLIFE BIOLOGY			male				native	present	skin, skull												1991-05-03		123	123	1991	5	3	03 MAY 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""LT= 2 X 2; RT= 1.5 X 1.5"" }"	urn:catalog:LACM:Birds:108457	108457			GRIFFITH WILDLIFE BIOLOGY			male				native	present	skeleton												1991-04-07		97	97	1991	4	7	07 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""measurements"":""C:15.2; W:101; T:22.9; TAIL:70"" }"	urn:catalog:LACM:Birds:108460	108460			GRIFFITH WILDLIFE BIOLOGY			male				native	present	skeleton												1991-04-27		117	117	1991	4	27	27 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""LT= 2.4 X 2.0; RT= 3.0 X 3.0"", ""measurements"":""C:15.9; W:105; T:25.1; TAIL:69"", ""weight"":""44"" }"	urn:catalog:LACM:Birds:109218	109218	NO MOLT		GRIFFITH WILDLIFE BIOLOGY			male				native	present	skeleton												1991-04-17		107	107	1991	4	17	17 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; VIC, CAMP PENDLETON MCB	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; VIC, CAMP PENDLETON MCB												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""LT= 2 X 1; RT= 1 X 1"", ""weight"":""49.0"" }"	urn:catalog:LACM:Birds:111714	111714	HEAVY FAT		GRIFFITH WILDLIFE BIOLOGY			male				native	present	skin, skull												1991-04-17		107	107	1991	4	17	17 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; CAMP PENDLETON MARINE CORPS BASE	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; CAMP PENDLETON MARINE CORPS BASE												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""LT= 3.5 X 3.0; RT= 1.5 X 1.5"" }"	urn:catalog:LACM:Birds:111715	111715			GRIFFITH WILDLIFE BIOLOGY			male				native	present	skin, skull												1991-04-17		107	107	1991	4	17	17 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; CAMP PENDLETON MARINE CORPS BASE	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; CAMP PENDLETON MARINE CORPS BASE												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""LT= 5 X 3; RT= 4 X 3"", ""weight"":""39.5"" }"	urn:catalog:LACM:Birds:111716	111716			GRIFFITH WILDLIFE BIOLOGY			male				native	present	skin, skull												1991-04-27		117	117	1991	4	27	27 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; CAMP PENDLETON MARINE CORPS BASE	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; CAMP PENDLETON MARINE CORPS BASE												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""LT= 6 X 4; RT= 4 X 3"", ""weight"":""36.5"" }"	urn:catalog:LACM:Birds:111717	111717			GRIFFITH WILDLIFE BIOLOGY			male				native	present	skin, skull												1991-04-27		117	117	1991	4	27	27 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; CAMP PENDLETON MARINE CORPS BASE	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; CAMP PENDLETON MARINE CORPS BASE												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""LT= 7 X 5; RT= 5 X 5"", ""weight"":""40.0"" }"	urn:catalog:LACM:Birds:111718	111718			GRIFFITH WILDLIFE BIOLOGY			male				native	present	skin, skull												1991-04-27		117	117	1991	4	27	27 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; CAMP PENDLETON MARINE CORPS BASE	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; CAMP PENDLETON MARINE CORPS BASE												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""LT= 2 X 1"", ""weight"":""52"" }"	urn:catalog:LACM:Birds:111720	111720	WEIGHT= AFTER 6+ YRS IN FREEZER		GRIFFITH WILDLIFE BIOLOGY			male				native	present	skin, skull												1991-04-27		117	117	1991	4	27	27 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY RIVER, WHELAN DAIRY	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY RIVER, WHELAN DAIRY												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""LT= 3 X 1.5; RT= 1.5 X 1"" }"	urn:catalog:LACM:Birds:111722	111722			GRIFFITH WILDLIFE BIOLOGY			male				native	present	skin, skull												1991-04-07		97	97	1991	4	7	07 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY RIVER, WHELAN DAIRY	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY RIVER, WHELAN DAIRY												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_egg									urn:lsid:biocol.org:col:34777			MVZ	Bird eggs/nests			PreservedSpecimen			clutch size=4 ; incubation stage=fresh	urn:occurrence:Arctos:MVZ:Egg:13416:1088708	13416			Collector(s): James B. Dixon	http://arctos.database.museum/guid/MVZ:Egg:13416	1					wild caught		egg			<i>Vireo bellii pusillus and Molothrus ater obscurus</i> (accepted ID) identified by Hannah D. Park on 2009-06-17; method: legacy Remark: Host ID from original data; parasite ID from 'Cowbird' on original data, scientific name based on geographic distribution.<br><i>Vireo bellii pusillus</i> identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	http://arctos.database.museum/MediaSearch.cfm?collection_object_id=10606305								1925-05-03			123	1925	05	03	3 May 1925							North America, United States, California, San Diego County	North America				United States		California	San Diego County		Escondido	Escondido									James L. Patton		33.119/-117.086			decimal degrees		33.119	-117.086	North American Datum 1927	1000						James L. Patton	2000-08-22 00:00:00.0	not recorded	Topozone USGS 1:25000	unverified																					Hannah D. Park	2009-06-17		legacy	Host ID from original data; parasite ID from 'Cowbird' on original data, scientific name based on geographic distribution.	A and B										Vireo bellii pusillus and Molothrus ater obscurus							Animalia Chordata Aves Passeriformes Icteridae Molothrus ater obscurus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus					ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""4"", ""incubation"":""started"" }"	urn:catalog:WFVZ:Eggs:10379	10379	Set contains 3 eggs of Lesser Goldfinch (Carduelis psaltria); Additional data on card.		Griffing Bancroft, Jr.				started			native	present	eggs	in collection	323  20-130										1920-05-01		122	122	1920	5	1								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		Grantville, near	USA | California | San Diego | Grantville, near														decimal degrees		32.794627	-117.096926	WGS84	3374						Ryane Cox	8 January 2014	Georeferencing Quick Reference Guide	GEOLocate..http://www.zipmap.net/California/San_Diego_County/Z_Grantville.htm	requires verification	Georeferenced as defined locality because other named places are within the extent. Georeferenced current boundaries of Grantville																																			Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""3"", ""incubation"":""not recorded"" }"	urn:catalog:WFVZ:Eggs:10384	10384	Set contains 2 eggs of Yellow Warbler (Dendroica petechia); No additional data on card.		G.B.				not recorded			native	present	eggs	in collection	1074										1921-06-16		167	167	1921	6	16								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego			USA | California | San Diego														decimal degrees		33.0199275	-116.841237	WGS84	84654						Tyner, Megan	18-Nov-2014	Georeferencing Quick Reference Guide	GEOLocate	requires verification	Islands not included																																			Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""4"", ""incubation"":""started"" }"	urn:catalog:WFVZ:Eggs:10386	10386	3 eggs of Bell's Vireo (Vireo bellii); Additional data on card.		Griffing Bancroft				started			native	present	eggs	in collection	1015										1921-05-15		135	135	1921	5	15								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		Hummingbird Grove, San Diego River	USA | California | San Diego | Hummingbird Grove, San Diego River														decimal degrees		32.774355	-117.139713	WGS84	8412						Ryane Cox	12 December 2013	Georeferencing Quick Reference Guide	GEOLocate	requires verification	According to other cards collected by Bancroft, Hummingbird Grove is located in Mission Valley. Georeferenced all of Mission Valley because Hummingbird Grove could not be located																																			Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""4"", ""incubation"":""not recorded"" }"	urn:catalog:WFVZ:Eggs:10391	10391	2 eggs of Song Sparrow (Zonotrichia melodia); Additional data on card.		Griffing Bancroft				not recorded			native	present	eggs	in collection	1814										1922-06-12		163	163	1922	6	12								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego			USA | California | San Diego														decimal degrees		33.0199275	-116.841237	WGS84	84654						Tyner, Megan	18-Nov-2014	Georeferencing Quick Reference Guide	GEOLocate	requires verification	Islands not included																																			Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""3"", ""incubation"":""begun"" }"	urn:catalog:WFVZ:Eggs:10392	10392	2 eggs of Song Sparrow (Zonotrichia melodia); Additional data on card.		E.E. Sechrist				begun			native	present	eggs	in collection	1/2- 31- 1/1										1931-05-17		137	137	1931	5	17								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		Bonita	USA | California | San Diego | Bonita														decimal degrees		32.663813	-117.025214	WGS84	5709						Ryane Cox	13 December 2013	Georeferencing Quick Reference Guide	GEOLocate..http://www.maptechnica.com/us-city-boundary-map/city/Bonita/state/CA/cityid/607414	requires verification																																				Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""3"", ""incubation"":""begun"" }"	urn:catalog:WFVZ:Eggs:10400	10400	2 eggs of Willow [Traill's] Flycatcher (Empidonax traillii); Additional data on card.		E.E. Sechrist				begun			native	present	eggs	in collection	1/2-33 + 1										1933-06-04		155	155	1933	6	4								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		Bonita	USA | California | San Diego | Bonita														decimal degrees		32.663813	-117.025214	WGS84	5709						Ryane Cox	13 December 2013	Georeferencing Quick Reference Guide	GEOLocate..http://www.maptechnica.com/us-city-boundary-map/city/Bonita/state/CA/cityid/607414	requires verification																																				Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""5"", ""incubation"":""none"" }"	urn:catalog:WFVZ:Eggs:106405	106405	Set contains 4 eggs of Song Sparrow (Zonotrichia melodia).  Additional data on card.		Fred N. Gallup				none			native	present	eggs	in collection	5c										1924-05-23		144	144	1924	5	23								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		Escondido, near	USA | California | San Diego | Escondido, near														decimal degrees		33.133546	-117.071484	WGS84	9651						Ryane Cox	28 October 2013	Georeferencing Quick Reference Guide	GEOLocate	requires verification	I moved the coordinates to the geographic center.																																			Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""5"", ""incubation"":""fresh"" }"	urn:catalog:WFVZ:Eggs:118	118	4 eggs of Blue-gray Gnatcatcher (Polioptila caerulea); Additional data on card.		Ed N. Harrison				fresh			native	present	eggs	in collection	118/4/1										1931-06-14		165	165	1931	6	14								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		Pala Indian Reservation	USA | California | San Diego | Pala Indian Reservation														decimal degrees		33.350899	-117.042274	WGS84	8024						Ryane Cox	19 December 2013	Georeferencing Quick Reference Guide	GEOLocate	requires verification																																				Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
